#,ID,Continent,Continent_detail,Country,Full year ,Date mean in BP,Lat.,Long.,As_Ru_3K_0.9K_BCE,As_Ru_5.8K_3.6K_BCE,As_Ru_37.4K_3K_BCE,As_Ru_E_0.1K_1.4K_CE,C_Af_6K_1K_BCE,C_NW_As_2.2K_1.6K_BCE,C_N_As_BCE,C_N_As_CE,E_Af_2.5KBCE_1.6KCE,E_As_6KBCE_0.25KCE,E_C_Eu_6K_2K_BCE,E_Eu_9K_3K_BCE,E_Eu_CE,E_Eu_Po_3K_2.3K_BCE,M_Am_0.6K_1.7K_CE,M_Am_Cuba_1.4KBCE_1.3KCE,NN_Am_1K_2.0K_CE,N_Am_11.5KBCE_1.2KCE,N_Eu_0.7K_1.7K_CE,Oceania_1KBCE_2KCE,SE_As_6KBCE_0.8KCE,SN_Am_3.5KBCE_1.5KCE,SW_As_8K_1.1K_BCE,SW_C_As_9K_0.8K_BCE,S_Am_CE,S_Eu_5.4K_1K_BCE,S_Eu_16K_5K_BCE,S_Eu_CE,S_M_Am_10K_1.5K_BCE,W_Eu_5.5K_2.5K_BCE,W_Eu_30K_5K_BCE,W_Eu_38K_BCE,W_Eu_CE,W_Eu_GB_4K_2.5K_BCE
9242,I6622,Europe,South Europe,Spain,2600-1700 BCE,4100,40.439,-3.501,0.0097,0.0121,0,0,0.0008,0.0007,0,0.0264,0.0104,0,0,0,0,0.0056,0,0,0,0,0.0434,0.0029,0,0,0,0,0,0.7692,0.0957,0.0112,0,0.0026,0.0013,0,0,0.0078
9244,I8131,Europe,South Europe,Spain,"2576-2356 calBCE (3980¡À30 BP, Beta-504712)",4459,38.9777,-0.16037,0.0043,0.0031,0,0,0,0,0,0,0,0,0.0107,0.0063,0,0.0003,0,0.0048,0,0,0,0,0.0051,0,0,0,0,0.7619,0.1318,0,0,0.0519,0.0021,0,0,0.0145
9245,I8202,Europe,South Europe,Spain,100-300 CE,1750,42.1333,3.1083,0,0.0021,0,0,0,0.0186,0.074,0,0,0,0,0,0.0176,0.0111,0,0,0,0,0,0,0,0,0,0.0044,0,0.2316,0.1651,0.4124,0,0.0384,0,0,0,0.0235
9246,I8203,Europe,South Europe,Spain,300-100 BCE,2150,42.1333,3.1083,0,0,0,0,0,0,0.0698,0.0068,0.0022,0,0,0.0045,0.0232,0,0,0,0,0.0195,0.0146,0.0028,0,0.0016,0,0.0023,0,0.1596,0.1349,0.4332,0,0.0412,0.014,0,0.061,0.0086
9247,I8204,Europe,South Europe,Spain,"350-111 calBCE (2155¡À15 BP, PSUAMS-8172)",2179,42.1333,3.1083,0,0,0.0109,0,0.0068,0,0.0626,0,0.0008,0,0.0783,0,0.0008,0.0204,0,0,0,0.0107,0,0,0.0024,0.0049,0.0477,0,0,0.1225,0.0882,0.4136,0,0.1017,0.0103,0.0009,0.0165,0
9248,I8205,Europe,South Europe,Spain,300-100 BCE,2150,42.1333,3.1083,0,0,0,0.0043,0.002,0.0057,0,0,0.0147,0,0,0.033,0,0.0061,0,0,0,0.0059,0,0,0,0,0,0.0186,0,0.0179,0.0621,0.8279,0,0,0,0,0,0.0016
9249,I8206,Europe,South Europe,Spain,"340-57 calBCE (2130¡À15 BP, PSUAMS-8173)",2103,42.1333,3.1083,0,0,0,0,0,0.0288,0.0484,0,0,0,0,0.0467,0.079,0,0.0021,0,0,0,0.0487,0.0031,0,0,0,0,0,0.0285,0.1432,0.5657,0,0,0,0.002,0.0037,0
9250,I8208,Europe,South Europe,Spain,"376-201 calBCE (2220¡À20 BP, PSUAMS-4277)",2226,42.1333,3.1083,0.0022,0,0,0,0.0018,0,0,0,0.003,0,0.0764,0,0,0.0069,0,0,0,0,0,0.0038,0,0,0.0558,0,0,0.1542,0.0051,0.6279,0,0.0539,0.0008,0,0.0075,0
9251,I8209,Europe,South Europe,Spain,"752-417 calBCE (2455¡À20 BP, PSUAMS-8221)",2554,42.1333,3.1083,0,0,0,0,0.0002,0.0117,0.0475,0.009,0.002,0,0.0072,0.0249,0.0161,0.0152,0,0,0,0.0023,0.0812,0,0,0,0,0,0,0.1577,0.1149,0.4147,0,0.031,0,0,0.0634,0
9252,I8210,Europe,South Europe,Spain,500-350 BCE,2375,42.1333,3.1083,0,0,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0035,0,0.2176,0.0019,0,0,0,0,0,0.1282,0.0931,0.4485,0,0.053,0.0157,0,0.0312,0
9256,I8214,Europe,South Europe,Spain,500-350 BCE,2375,42.1333,3.1083,0,0,0,0,0.0007,0.0086,0.077,0,0.001,0,0,0,0.0519,0.0042,0,0,0,0.007,0.007,0,0,0,0,0,0.0088,0.1903,0.1472,0.3571,0.0022,0.0654,0.0183,0,0.0429,0.0098
9257,I8215,Europe,South Europe,Spain,"746-415 calBCE (2445¡À15 BP, PSUAMS-8174)",2526,42.1333,3.1083,0,0,0,0,0,0.0038,0,0.0069,0.0015,0,0.1244,0.0113,0.0099,0.0021,0,0,0.0031,0.006,0,0.0006,0,0,0.0159,0.0231,0,0.1514,0.0011,0.5769,0.0011,0.0581,0,0.0007,0.0008,0.0009
9258,I8216,Europe,South Europe,Spain,"80-215 calCE (1895¡À20 BP, PSUAMS-4212)",1795,42.1333,3.1083,0,0,0.0087,0,0.0176,0,0,0.0089,0,0,0,0,0,0.015,0,0,0,0.0147,0,0,0,0,0.121,0.0092,0,0.0776,0.0425,0.6368,0,0.0296,0,0,0,0.0165
9259,I8218,Asia,South Asia,Pakistan,"47 calBCE - 62 calCE (2010¡À20 BP, PSUAMS-6195)",1949,34.80489444,72.31816944,0.0185,0.0038,0.0022,0.0028,0,0.059,0.0823,0,0.0028,0,0.007,0,0,0.0017,0,0.0087,0.0019,0.0131,0.0057,0.0104,0.1027,0,0.0081,0.6007,0,0.0038,0.0093,0.0246,0,0,0,0,0.0287,0
9260,I8220,Asia,South Asia,Pakistan,"755-420 calBCE (2460¡À20 BP, PSUAMS-6196)",2566,34.80489444,72.31816944,0,0.0056,0.0057,0.0008,0,0.045,0.0521,0,0.0028,0.0461,0,0.0009,0.0067,0.0031,0,0,0,0,0,0.0106,0.0957,0,0,0.663,0,0.006,0.0124,0.0239,0,0,0,0.0011,0.0172,0
9261,I8245,Asia,South Asia,Pakistan,"355-114 calBCE (2165¡À20 BP, PSUAMS-6197)",2197,34.80489444,72.31816944,0.0257,0.0036,0.0131,0.0127,0.0025,0.04,0.046,0,0.0059,0.0035,0,0.0152,0.022,0.002,0,0.0063,0,0,0,0.0311,0.1111,0.0024,0,0.6209,0,0,0.0119,0.0042,0,0.0164,0.0008,0.0003,0,0
9262,I8246_published,Asia,South Asia,Pakistan,970-550 BCE,2710,34.80489444,72.31816944,0.0099,0.0021,0.0121,0.0005,0.0013,0.0476,0.0233,0,0.0126,0.0402,0,0.0006,0,0,0,0,0,0.0071,0.0078,0.0094,0.1166,0,0,0.6961,0,0.0014,0.0016,0,0,0,0,0.0003,0.0078,0.0017
9263,I1312_d,Europe,South Europe,Spain,2000-1400 BCE,3650,41.5373,2.1329,0,0,0,0,0.0017,0,0,0,0,0,0.1246,0.0402,0.0456,0.0046,0.0097,0,0,0.0115,0,0,0.0068,0,0.0641,0.0476,0,0.134,0.2034,0.1872,0,0.0915,0.0093,0,0.005,0
9264,I1313_d,Europe,South Europe,Spain,2000-1400 BCE,3650,41.5373,2.1329,0,0,0,0,0.0028,0,0.0444,0,0.0019,0,0.0627,0.001,0.0061,0.0084,0,0.0044,0,0,0,0,0.007,0.0046,0.0426,0.0461,0,0.3646,0.158,0.1691,0,0.0419,0.0102,0.0023,0.0201,0
9265,PC537.SG,America,Middle America,Bahamas,"892-1022 calCE (1082¡À29 BP, OxA-X-2623-21)",993,25.557109,-76.695171,0,0.0036,0.0037,0.0002,0.0015,0,0,0.002,0.0026,0,0,0,0.0007,0.002,0.896,0.0052,0,0.0014,0,0.0015,0.001,0.0477,0,0,0.0111,0,0,0,0.0159,0,0,0.0005,0.001,0
9266,atp002.SG,Europe,South Europe,Spain,"2900-2675 calBCE (4210¡À30 BP, Beta-386394)",4746,42.35267,-3.51832,0,0,0,0,0,0,0,0.012,0,0,0.0532,0,0,0.0284,0,0,0,0.0112,0.0541,0,0,0.0007,0,0,0,0.3274,0.092,0,0,0.2415,0.0395,0,0.0808,0.0184
9267,atp005.SG,Europe,South Europe,Spain,"5214-5015 calBCE (6170¡À30 BP, Beta-368283)",7069,42.35267,-3.51832,0,0.0004,0.0026,0.0186,0,0,0.018,0.051,0.0229,0,0.1944,0,0,0.0271,0,0.0043,0,0,0.1552,0,0,0,0,0,0,0.228,0,0,0,0.2633,0,0.0036,0,0.0104
9268,atp016.SG,Europe,South Europe,Spain,"3265-2913 calBCE (4400¡À30 BP, Beta-368289)",4971,42.35267,-3.51832,0.0036,0.0068,0.0116,0,0.0008,0,0,0.0405,0.0042,0,0.0243,0,0,0.0186,0,0,0,0.012,0.0454,0.0045,0.0018,0.0028,0,0,0,0.5369,0.022,0.003,0,0.167,0.0243,0.0009,0.058,0.009
9269,atp12-1420.SG,Europe,South Europe,Spain,"3011-2881 calBCE (4300¡À30 BP, Beta-368295)",4868,42.35267,-3.51832,0.0011,0.0079,0.0145,0,0.0011,0.0013,0,0.0246,0.0093,0,0,0,0.0061,0.0278,0,0,0,0.0048,0.0337,0.0033,0,0.0041,0,0,0,0.4842,0.1171,0,0,0.158,0.0432,0.0015,0.0397,0.015
9270,c40331.SG,Europe,South Europe,Spain,"3765-3636 calBCE (4900¡À30 BP, Beta-424648)",5630,37.454999,-4.33238,0.0042,0,0.0102,0,0.0053,0,0,0.0659,0.0079,0,0.0956,0,0.0239,0.0205,0,0,0,0.0249,0.0372,0.0112,0,0.0029,0.0096,0.0041,0,0.288,0.0569,0,0,0.243,0.0243,0.001,0.0534,0.0082
9271,esp005.SG,Europe,South Europe,Spain,1600-1300 BCE,3400,42.322944,-2.41212,0.0018,0,0,0,0,0,0,0,0,0,0,0.0114,0.0151,0.0297,0,0,0,0,0.1496,0,0,0,0,0,0,0.172,0.113,0.2676,0,0.1195,0.0131,0,0.0812,0
9272,mur.SG,Europe,South Europe,Spain,"5299-5066 calBCE (6226¡À20 BP, wk-40844)",7127,37.542182,-4.30388,0.0039,0.0054,0.0199,0,0.0042,0.0012,0,0.0319,0.0105,0,0.1018,0,0.005,0.0269,0,0,0,0.0094,0.0619,0.0028,0,0.005,0.0133,0,0,0.3078,0,0,0,0.2897,0.0178,0.0014,0.0704,0.0062
9273,pir001.SG,Europe,South Europe,Spain,2100-1450 BCE,3725,37.4378,-4.19832,0.0009,0,0.0107,0,0,0.0137,0,0.0511,0,0,0,0,0.0354,0.0098,0,0,0,0,0.0519,0,0,0,0,0,0,0.2543,0.0833,0.0805,0,0.1809,0.0337,0,0.1511,0.0206
9274,por002.SG,Europe,South Europe,Spain,"3336-2937 calBCE (4450¡À30 BP, Beta-424645)",5111,42.35267,-3.51832,0,0.0016,0.0075,0,0,0,0,0.0497,0,0,0.0637,0,0,0.0284,0,0,0,0.0025,0.0438,0,0,0,0.029,0,0,0.2678,0.1176,0.0178,0,0.2398,0.0432,0,0.0611,0.0109
9275,por004.SG,Europe,South Europe,Spain,"3096-2913 calBCE (4390¡À30 BP, Beta-424647)",4955,42.35267,-3.51832,0.0042,0,0.0089,0,0.0068,0,0,0.0115,0,0,0.0941,0,0,0.0229,0,0,0,0,0.1,0,0,0.0045,0.0117,0,0,0.4449,0.0752,0,0,0.0856,0.031,0,0.0982,0
9276,san216.SG,Europe,South Europe,Spain,"3779-3647 calBCE (4940¡À30 BP, Beta-424654)",5657,42.317079,0.364418,0,0.0031,0.0123,0,0.0027,0,0,0.0634,0.0118,0,0.061,0,0,0.0509,0,0,0,0.02,0.058,0.0116,0.0044,0.0082,0.0196,0,0,0.2927,0.0245,0.0078,0,0.2369,0.0617,0.0003,0.0347,0.0097
9277,DA100.SG,Asia,Central Asia,Kyrgyzstan,"235-425 calCE (1719¡À48 BP, UBA-31213)",1615,42.156667,77.405556,0.0439,0.0479,0.011,0.0222,0,0.1098,0.1694,0.3391,0,0.1981,0,0.0043,0.0261,0,0,0,0,0.0026,0,0.0076,0.0076,0,0,0,0,0,0,0,0,0,0,0,0.0101,0
9278,DA101.SG,Asia,Central Asia,Kyrgyzstan,"212-351 calCE (1783¡À29 BP, UBA-31214)",1664,42.159444,77.406389,0.091,0.0994,0.0362,0,0.0007,0.1297,0.06,0.4978,0,0.0466,0,0,0.0242,0,0,0,0.0053,0,0,0,0.0029,0.001,0,0,0,0,0,0,0,0,0,0,0.0052,0
9279,DA104.SG,Asia,Central Asia,Kyrgyzstan,1-700 CE,1600,42.156944,77.405556,0.053,0.1096,0.0389,0,0,0.1199,0.1418,0.3473,0,0.1573,0,0,0.023,0,0,0,0,0,0,0,0,0.0084,0,0,0,0,0,0,0,0,0,0.0006,0,0
9280,DA105.SG,Asia,Central Asia,Kyrgyzstan,"125-321 calCE (1833¡À32 BP, UBA-31217)",1739,42.156944,77.405556,0.0526,0.0707,0,0,0.0007,0.1368,0.1742,0.3218,0,0.2175,0,0,0.0119,0.0071,0,0.0012,0,0,0,0,0,0,0,0,0,0,0.0052,0,0,0,0,0,0,0
9281,DA106.SG,Asia,Central Asia,Kyrgyzstan,"1161-1272 calCE (833¡À34 BP, UBA-31218)",735,42.074722,76.963889,0.1176,0.3316,0,0.0067,0,0.0075,0.0307,0.302,0,0.1406,0,0,0.003,0,0,0,0,0,0.0088,0.0065,0.0448,0,0,0,0,0,0,0,0,0,0,0,0,0
9282,DA10.SG,Asia,Central Asia,Kazakhstan,800-400 BCE,2550,49.12888889,72.91333333,0.0532,0.0636,0.0022,0.0301,0,0.08,0.2482,0.2629,0,0.2107,0,0,0,0.0003,0.0047,0,0,0,0,0.0076,0,0.0165,0,0,0,0,0,0,0.0003,0,0,0,0.0175,0
9283,DA111.SG,Europe,West Europe,Czech Republic,"909-592 calBCE (2630¡À48 BP, UBA-31219)",2752,50.5099972,14.05,0,0,0.0054,0,0,0.014,0,0.028,0,0,0.0331,0,0.024,0.0151,0,0,0,0,0,0.0096,0,0.0038,0.0337,0,0,0.0185,0.0067,0,0,0.1238,0.0117,0.0016,0.6664,0.0034
9284,DA112.SG,Europe,West Europe,Czech Republic,"753-403 calBCE (2430¡À40 BP, UBA-31220)",2507,50.5099972,14.05,0,0.002,0.0072,0.0045,0,0,0,0.0311,0,0,0.0583,0.0457,0,0,0,0,0,0.0086,0.0863,0.005,0,0.0038,0.0128,0,0,0.0378,0,0,0,0.0909,0.0173,0,0.5881,0
9285,DA116.SG,Asia,Central Asia,Kyrgyzstan,"1049-1269 calCE (856¡À35 BP, UBA-31221)",761,42.074444,76.961111,0.1508,0.3943,0,0.0368,0,0.0115,0.0423,0.1097,0,0.1539,0,0,0.0084,0,0,0,0,0,0.0077,0,0.0665,0,0,0,0,0,0,0.0038,0,0,0,0,0.013,0.0012
9286,DA117.SG,Asia,Central Asia,Kyrgyzstan,"1670-1950 calCE (143¡À27 BP, UBA-31222)",139,42.074444,76.966667,0.0344,0.0567,0.0313,0,0,0.1014,0.0787,0.5484,0,0.0754,0,0,0,0,0,0,0,0,0,0,0.0068,0,0,0.0649,0,0,0,0,0,0,0,0,0.0018,0
9287,DA118.SG,Asia,Central Asia,Kyrgyzstan,"1030-1160 calCE (950¡À27 BP, UBA-31223)",851,42.074444,76.966667,0.1274,0.4161,0,0.0191,0,0,0.0048,0.0972,0,0.2574,0,0.0026,0,0,0,0,0,0,0,0,0.0551,0,0,0,0,0,0,0,0,0,0,0,0.0199,0
9288,DA119.SG,Europe,East Europe,Slovakia,200-500 CE,1600,49.07777778,20.31722222,0.0065,0,0,0,0.0013,0,0,0.0255,0.0019,0,0.2121,0,0.5381,0.0545,0,0.0042,0,0.0067,0.0682,0.0019,0,0,0.005,0,0,0.0036,0,0,0,0.0096,0.0015,0.0007,0.0469,0.0091
9289,DA11.SG,Asia,Central Asia,Kazakhstan,"777-423 calBCE (2489¡À39 BP, UBA-31137)",2578,50.88833333,73.88027778,0.0244,0.1128,0,0.0086,0,0.1135,0.2159,0.2316,0,0.2202,0,0,0.0239,0.005,0,0.0008,0.0044,0,0,0,0.0186,0,0,0,0,0,0.0021,0,0,0,0,0,0.018,0
9290,DA121.SG,Asia,Central Asia,Kazakhstan,"250-527 calCE (1687¡À37 BP, UBA-31224)",1588,42.73305556,68.34055556,0.033,0,0.0346,0.0053,0.0008,0.0772,0.2379,0.5087,0,0,0,0.0061,0.0146,0,0,0,0,0,0,0,0,0,0,0.0484,0,0,0,0,0,0,0,0,0.0331,0
9291,DA123.SG,Asia,Central Asia,Kazakhstan,50-450 CE,1700,42.73305556,68.32444444,0.0364,0.0278,0,0,0,0.1155,0.2376,0.4045,0,0.0844,0,0.013,0.0233,0.0021,0,0,0,0,0,0.0018,0,0.0019,0,0.0238,0,0,0,0,0,0,0,0,0.0272,0.0004
9292,DA124.SG,Asia,Central Asia,Kazakhstan,"648-775 calCE (1332¡À32 BP, UBA-31226)",1245,43.37111111,77.43888889,0.1747,0.2622,0,0.0098,0,0.0438,0,0.4206,0,0,0,0.0216,0,0,0,0,0.0019,0,0,0,0.0489,0,0,0,0,0,0,0,0.0144,0,0,0,0,0.0017
9293,DA125.SG,Asia,Central Asia,Kazakhstan,"134-340 calCE (1804¡À28 BP, UBA-31227)",1688,42.59305556,68.05055556,0.0552,0,0.016,0,0,0.1038,0.1555,0.5603,0,0.011,0,0.0103,0.0359,0.0196,0,0.0174,0,0,0,0,0,0.0147,0,0,0,0,0,0,0,0,0,0,0,0
9294,DA126.SG,Asia,Central Asia,Kazakhstan,"890-1025 calCE (1078¡À37 BP, UBA-31228)",991,43.385,77.54111111,0.1007,0.1608,0.0011,0,0,0.0926,0.0141,0.4674,0,0.0405,0,0,0,0,0,0,0,0,0,0,0.0779,0.0262,0,0.0112,0,0,0,0,0.0073,0,0,0,0,0
9295,DA127.SG,Asia,Central Asia,Kazakhstan,"214-528 calCE (1722¡À55 BP, UBA-31229)",1616,42.99055556,79.36916667,0.1141,0.2797,0,0,0,0.0222,0.0968,0.1022,0,0.2887,0,0,0,0,0,0,0.0063,0,0.0007,0.0027,0.0704,0,0,0,0,0,0,0,0,0,0.014,0,0,0.002
9296,DA128.SG,Asia,Central Asia,Kazakhstan,"1224-1284 calCE (761¡À28 BP, UBA-31230)",692,43.52444444,77.75833333,0.0968,0.45,0,0.0269,0,0.0144,0,0.1471,0,0.1713,0,0,0,0,0,0,0.0089,0.0049,0,0,0.0714,0,0,0,0.0033,0,0,0,0,0,0,0,0.0046,0
9297,DA129.SG,Asia,Central Asia,Kazakhstan,"539-208 calBCE (2324¡À42 BP, UBA-31231)",2333,43.14,76.22527778,0.0549,0.0502,0.0135,0.0041,0,0.1279,0.1774,0.4246,0,0.0671,0,0,0.0114,0.0028,0,0,0.003,0,0.0188,0.0031,0.0072,0.002,0.0019,0.0274,0,0,0,0,0.0025,0,0,0,0,0
9298,DA130.SG,Asia,Central Asia,Kazakhstan,"373-171 calBCE (2199¡À32 BP, UBA-31232)",2221,43.36861111,77.42666667,0.0649,0,0.0078,0,0,0.0773,0.1117,0.4664,0,0.1481,0,0,0,0.0064,0.0169,0,0,0.0363,0,0,0,0.0137,0,0.0502,0,0,0,0,0,0,0,0,0,0
9299,DA134.SG,Asia,North Asia,Russia,800 BCE - 100 CE,2300,47.293449,39.54598,0.0253,0,0.0151,0,0,0.1523,0.1795,0.5381,0,0.0132,0,0,0.0025,0.005,0.0063,0,0,0.0117,0,0,0,0.0017,0,0,0.0003,0,0,0,0,0,0.0144,0,0.0322,0.0022
9300,DA139.SG,Asia,North Asia,Russia,800 BCE - 100 CE,2300,47.293449,39.54598,0.0271,0,0.0258,0.0207,0,0.1274,0.1683,0.552,0,0.0101,0,0,0.0127,0.0026,0,0,0,0.0002,0.0049,0,0,0.0077,0,0,0,0.0045,0,0,0,0,0,0,0.0349,0
9301,DA13.SG,Asia,Central Asia,Kazakhstan,"767-422 calBCE (2471¡À31 BP, UBA-31138)",2568,49.060646,75.5032,0.0732,0.1226,0,0,0,0.153,0.2775,0.1752,0,0.175,0,0,0.0029,0.0069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127,0
9302,DA141.SG,Asia,North Asia,Russia,800 BCE - 100 CE,2300,47.28429,39.533315,0.0529,0,0.0138,0,0,0.1298,0.2039,0.54,0,0,0,0,0.009,0,0,0,0.0088,0,0.0035,0,0,0,0,0,0,0,0.0134,0,0,0,0,0,0.0248,0
9303,DA142.SG,Asia,North Asia,Russia,600-1300 CE,1000,47.282396,39.541034,0.064,0.1376,0,0.0086,0,0.0518,0.098,0.3764,0,0.1034,0,0.0054,0.038,0,0.0135,0,0,0,0.0284,0.0078,0.0355,0,0.0036,0,0,0,0,0,0,0,0.0128,0,0.0143,0
9304,DA143.SG,Asia,North Asia,Russia,800 BCE - 100 CE,2300,47.292254,39.543076,0.03,0.0145,0,0.0097,0,0.1388,0.1981,0.4927,0.0014,0,0,0,0.0386,0.0029,0,0.0034,0,0.0045,0.0416,0,0,0,0,0,0,0,0.0237,0,0,0,0,0,0,0
9305,DA144.SG,Asia,North Asia,Russia,800 BCE - 100 CE,2300,47.293449,39.54598,0.0188,0,0.0047,0,0.0008,0.164,0.0831,0.6511,0,0.0181,0,0,0.0326,0,0,0,0,0,0,0,0,0.0266,0,0,0,0,0,0,0,0,0,0,0,0
9306,DA145.SG,Asia,North Asia,Russia,800 BCE - 100 CE,2300,47.282396,39.541034,0.0215,0.0101,0.0101,0,0,0.1564,0,0.7659,0,0,0,0,0,0,0,0.0042,0.0067,0,0,0,0,0,0,0,0,0,0.0248,0,0,0,0,0,0,0
9307,DA146.SG,Asia,North Asia,Russia,450-850 CE,1300,42.861705,44.185108,0,0,0.0114,0,0,0.042,0,0.8226,0,0,0,0,0,0.001,0,0,0,0,0.0237,0,0,0,0.0327,0.0062,0,0,0,0.0544,0,0,0,0,0.0056,0
9308,DA14.SG,Asia,Central Asia,Kazakhstan,"767-419 calBCE (2468¡À39 BP, UBA-31139)",2557,49.12309,75.18855,0.0687,0.1352,0,0,0.0002,0.1194,0.2245,0.2767,0.0005,0.1365,0,0,0.0091,0,0,0,0.0102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0172,0.0016
9309,DA15.SG,Asia,Central Asia,Kazakhstan,"769-418 calBCE (2470¡À43 BP, UBA-31140)",2557,48.48221,74.42368,0.1242,0.1618,0.0127,0.0139,0.0011,0.0896,0.2511,0.1207,0,0.1193,0,0,0,0.0122,0,0,0.0085,0,0.017,0,0.0142,0,0,0,0,0,0.0091,0,0,0,0,0,0.0444,0
9310,DA160.SG,Asia,North Asia,Russia,450-850 CE,1300,42.861705,44.185108,0.0023,0,0.0106,0.0007,0,0,0,0.9616,0,0.0018,0.004,0,0,0,0,0,0,0,0,0,0,0,0.0179,0,0,0,0,0,0,0,0,0,0,0.0008
9311,DA161.SG,Asia,North Asia,Russia,450-850 CE,1300,42.826264,44.115811,0.0868,0.0758,0.0149,0.0004,0,0,0,0.7558,0,0.0054,0,0,0,0.0134,0.0005,0,0.0288,0,0,0,0.0181,0,0,0,0,0,0,0,0,0,0,0,0,0
9312,DA162.SG,Asia,North Asia,Russia,450-850 CE,1300,43.217051,44.53845,0,0,0.0096,0,0,0.0109,0,0.9573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138,0,0,0.003,0,0,0,0,0,0,0,0.0051
9313,DA164.SG,Asia,North Asia,Russia,850-1350 CE,850,43.327555,44.178391,0,0,0.0034,0,0,0.0293,0,0.93,0,0,0,0,0,0,0,0,0.0006,0.0003,0,0,0,0,0.0255,0,0,0,0,0,0,0.0106,0,0,0,0
9314,DA16.SG,Asia,Central Asia,Kazakhstan,"756-416 calBCE (2459¡À28 BP, UBA-31141)",2553,48.48834,74.42547,0.0456,0.1223,0,0,0,0.1334,0.2813,0.1653,0,0.2054,0,0,0,0,0,0,0.023,0,0,0,0,0,0,0.0144,0.0031,0,0,0,0,0,0.0024,0.0007,0.0028,0
9315,DA171.SG,Europe,East Europe,Lithuania,50-650 CE,1600,55.743786,24.228036,0,0,0.013,0,0,0,0,0,0.0015,0,0.0196,0.1257,0.5799,0.0327,0,0,0,0,0,0.0024,0.001,0,0,0,0,0,0.0578,0,0,0.0268,0,0,0.1061,0.0308
9316,DA177.SG,Asia,Central Asia,Kazakhstan,200-500 CE,1600,52.01583333,77.18611111,0.1899,0.5376,0,0.0057,0,0.0094,0,0.0758,0,0.116,0,0,0,0,0,0,0,0,0,0,0.0653,0,0,0,0,0,0,0,0,0,0,0,0,0
9317,DA179.SG,Asia,Central Asia,Kazakhstan,1000-1200 CE,850,49.04361111,73.62111111,0.0752,0.1171,0.0239,0.0009,0,0,0,0.6231,0,0,0,0,0,0,0,0.0037,0.0086,0,0,0,0.0821,0,0.0129,0.0038,0,0,0,0.0456,0.003,0,0,0,0,0
9318,DA17.SG,Asia,Central Asia,Kazakhstan,"810-572 calBCE (2577¡À30 BP, UBA-31142)",2704,51.08368,75.42763,0.0447,0,0.0434,0,0,0.0635,0.3519,0.3896,0,0,0,0,0,0.0133,0,0,0.0249,0,0,0,0,0.0087,0,0.0589,0,0,0,0,0,0,0,0,0,0
9321,DA18.SG,Asia,Central Asia,Kazakhstan,"761-416 calBCE (2463¡À45 BP, UBA-31143)",2549,51.71055556,74.88416667,0.0107,0.0475,0.0212,0.0132,0,0.1529,0.188,0.5204,0,0.0058,0,0,0.0261,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134,0,0,0,0,0,0,0
9322,DA190.SG,Asia,North Asia,Russia,"610-775 calCE (1351¡À32 BP, UBA-31237)",1263,50.476192,36.982805,0,0,0,0,0,0,0,0.9959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0037,0,0,0,0,0,0,0,0,0,0,0
9323,DA191.SG,Europe,East Europe,Hungary,"749-397 calBCE (2409¡À37 BP, UBA-33595)",2472,47.55944444,20.70805556,0,0.0016,0.0109,0,0.0028,0,0,0.0549,0.0039,0,0.135,0.0364,0.4394,0.0586,0,0,0,0.0027,0.0753,0.0057,0,0.0044,0.0103,0,0,0.0064,0.043,0,0,0.0063,0.0143,0.0005,0.0845,0
9324,DA194.SG,Europe,East Europe,Hungary,"513-211 calBCE (2322¡À36 BP, UBA-33596)",2328,46.34444444,20.1625,0.0018,0.0067,0.0059,0,0.0005,0,0,0.0222,0.0027,0,0.2002,0.0565,0.4189,0.0679,0,0,0,0.0093,0.0748,0.0042,0,0.0009,0,0,0,0.0218,0.0376,0,0,0.0007,0.024,0.0018,0.0357,0.0056
9325,DA195.SG,Europe,East Europe,Hungary,"772-423 calBCE (2479¡À35 BP, UBA-33597)",2572,46.34444444,20.1625,0,0.0065,0.0071,0,0.0012,0.0023,0,0.0518,0.0018,0,0.295,0,0.4084,0.0706,0,0,0,0.0006,0.0403,0.0018,0,0.0039,0,0,0,0,0,0,0,0.0501,0,0.0003,0.0446,0.0094
9326,DA197.SG,Europe,East Europe,Hungary,"726-389 calBCE (2378¡À35 BP, UBA-33600)",2426,46.34444444,20.1625,0.0018,0,0.0157,0.0016,0.0043,0,0,0.0484,0.0055,0,0.2586,0.0709,0.4136,0.0479,0,0,0,0,0.0528,0,0,0,0.0166,0,0,0,0,0,0,0,0.017,0,0.0435,0
9327,DA198.SG,Europe,East Europe,Hungary,"737-392 calBCE (2388¡À36 BP, UBA-33598)",2441,46.34444444,20.1625,0.0054,0,0.0067,0.0016,0.0029,0.002,0,0.0412,0,0,0.4346,0,0.3208,0.0523,0,0,0,0,0.0506,0.0015,0,0.0066,0,0.0026,0,0,0.0027,0,0,0.0156,0,0,0.0441,0.0051
